year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_US_Post,No
2010,10,4,18,3,,,,8,45,1015,20,SE,14.31,0,0,27,24171
2013,12,18,8,4,13,11,11,-20,32,1035,-6,NW,7.15,0,0,19,24172
2012,9,1,21,3,,,,22,94,1009,23,NW,0.89,0.3,0.3,106,24173
2015,5,7,2,1,34,56,31,-4,26,1011,15,SE,7.6,0,0,35,24174
2015,8,25,8,2,17,,13,19,73,1011,24,cv,0.89,0,0,20,24175
2013,7,24,5,2,73,78,81,19,88,1000,21,NW,3.57,0,0,79,24176
2012,9,30,17,3,,,,3,25,1014,24,SE,3.58,0,0,8,24177
2012,2,15,23,4,,,,-20,23,1030,-2,NW,16.09,0,0,4,24178
2013,10,2,18,3,28,14,18,0,27,1017,19,SE,11.17,0,0,21,24179
2011,10,7,17,3,,,,10,52,1017,20,SE,20.11,0,0,104,24180
2011,11,4,11,3,,,,7,58,1024,15,cv,0.89,0,0,96,24181
2014,1,28,12,4,61,48,58,-16,23,1030,3,SE,8.94,0,0,65,24182
2012,4,9,23,1,,,,7,48,1011,18,SE,62.6,0,0,81,24183
2010,3,14,6,1,,,,-6,92,1023,1,NW,3.13,0.7,0.8,105,24184
2014,3,2,9,1,135,128,128,-9,47,1024,1,SE,1.79,0,0,154,24185
2015,6,8,22,2,51,47,37,14,60,1003,22,cv,0.45,0,0,53,24186
2014,1,13,17,4,120,108,113,-22,17,1029,0,SE,0.89,0,0,119,24187
2010,8,13,2,2,,,,24,88,1000,26,SE,9.84,0,0,79,24188
2014,1,4,21,4,160,273,266,-8,73,1021,-4,cv,0.89,0,0,203,24189
2013,12,5,7,4,13,17,26,-11,32,1025,4,NE,4.92,0,0,33,24190
2015,9,13,22,3,32,,25,14,72,1016,19,SE,26.82,0,0,32,24191
2010,12,23,21,4,,,,-26,23,1039,-9,cv,2.23,0,0,32,24192
2014,2,27,6,4,16,6,10,-17,22,1029,2,NW,59.91,0,0,11,24193
2012,2,8,0,4,,,,-24,24,1030,-7,NW,105.94,0,0,9,24194
2012,11,10,14,3,,,,5,93,1021,6,NW,12.07,1.2,2.9,46,24195
2010,9,12,6,3,,,,15,88,1011,17,NE,0.89,0,0,96,24196
2012,6,10,8,2,,,,10,49,1002,21,NW,4.02,0,0,13,24197
2012,3,14,19,1,,,,-11,26,1025,7,SE,24.13,0,0,72,24198
2010,4,17,5,1,,,,2,80,1023,5,SE,66.6,0,0,128,24199
2015,4,3,18,1,81,70,69,2,44,1012,14,SE,26.82,0,0,70,24200
2010,2,14,22,4,,,,-21,31,1036,-7,NW,8.05,0,0,46,24201
2013,8,6,19,2,192,313,191,26,74,999,31,SE,18.33,0,0,154,24202
2014,5,3,8,1,59,79,86,6,58,1014,14,cv,2.67,0,0,122,24203
2012,8,10,23,2,,,,20,73,1006,25,SE,27.73,0,0,85,24204
2014,6,27,9,2,6,11,6,14,37,1008,30,NW,10.29,0,0,16,24205
2010,3,14,11,1,,,,-1,100,1021,-1,NW,16.1,2.2,7.4,68,24206
2013,9,2,15,3,59,56,55,12,37,1014,28,SE,3.58,0,0,65,24207
2010,4,6,20,1,,,,-15,12,1025,13,NW,3.13,0,0,19,24208
2013,11,16,3,3,157,175,161,-5,51,1014,4,cv,0.89,0,0,150,24209
2015,6,12,6,2,5,3,8,12,59,998,20,cv,0.89,0,0,6,24210
2011,10,3,8,3,,,,2,53,1030,11,NW,23.69,0,0,36,24211
2014,6,6,21,2,7,10,15,14,77,1005,18,NE,3.13,0,0,10,24212
2014,10,14,4,3,25,101,39,0,75,1022,4,NW,4.92,0,0,33,24213
2014,8,31,17,2,75,74,66,20,88,1012,22,NE,4.02,0,0,72,24214
2010,11,4,12,3,,,,-2,27,1022,17,cv,1.79,0,0,34,24215
2014,8,16,2,2,77,80,67,19,88,1007,21,cv,1.78,0,0,88,24216
2012,2,17,19,4,,,,-21,23,1033,-3,NW,302.67,0,0,11,24217
2012,3,15,10,1,,,,-11,30,1027,5,cv,2.68,0,0,76,24218
2010,10,3,0,3,,,,7,66,1015,13,NW,122.04,0,0,13,24219
2011,1,12,9,4,,,,-19,44,1026,-9,NW,1.79,0,0,61,24220
2012,6,1,7,2,,,,13,77,1014,17,SE,1.79,0,0,53,24221
2014,6,25,14,2,129,120,111,19,61,1003,27,SE,22.81,0,0,109,24222
2012,1,28,1,4,,,,-11,73,1030,-7,cv,1.78,0,0,58,24223
2011,1,17,0,4,,,,-20,47,1036,-11,NW,5.81,0,0,130,24224
2010,6,26,5,2,,,,18,82,1008,21,SE,7.6,0,0,224,24225
2011,6,8,1,2,,,,17,68,1000,23,NW,11.18,11,11.1,35,24226
2011,1,24,19,4,,,,-19,30,1031,-4,cv,0.89,0,0,70,24227
2015,4,1,2,1,74,91,79,5,87,1023,7,cv,0.45,0,0,85,24228
2011,2,21,17,4,,,,-5,45,1022,6,cv,0.89,0,0,407,24229
2010,4,9,8,1,,,,0,40,1012,13,NE,22.35,0,0,58,24230
2014,12,24,18,4,12,16,16,-14,27,1032,3,NW,45.14,0,0,20,24231
2013,2,4,1,4,191,,143,-6,100,1022,-6,cv,0.89,0,0,100,24232
2010,6,29,20,2,,,,20,58,1002,29,SE,26.38,0,0,158,24233
2011,8,13,16,2,,,,24,70,999,30,SE,42.49,0,0,147,24234
2011,12,4,4,4,,,,-6,79,1027,-3,SE,0.89,0,0,276,24235
2013,6,12,14,2,,79,84,15,47,1007,27,SE,13.41,0,0,72,24236
2015,3,25,21,1,108,98,106,1,41,1030,14,SE,37.11,0,0,102,24237
2010,9,7,10,3,,,,20,69,1014,26,NE,1.79,0,0,148,24238
2013,5,17,3,1,93,112,105,11,67,1014,17,SE,1.79,0,0,98,24239
2011,10,22,2,3,,,,9,93,1019,10,cv,1.35,0,0,261,24240
2010,7,16,21,2,,,,23,74,1005,28,SE,25.48,0.9,0.9,127,24241
2010,12,27,8,4,,,,-16,66,1011,-11,NW,1.79,0,0,106,24242
2010,10,30,0,3,,,,2,75,1027,6,NW,4.47,0,0,69,24243
2015,2,1,16,4,106,90,89,-20,16,1033,3,cv,1.79,0,0,85,24244
2013,10,17,13,3,171,149,162,1,33,1026,17,SE,10.73,0,0,148,24245
2012,1,23,3,4,,,,-24,42,1031,-14,NW,11.18,0,0,296,24246
2013,4,21,11,1,172,170,173,3,44,1020,15,SE,6.71,0,0,164,24247
2015,11,30,20,3,685,,611,-2,92,1023,-1,cv,1.34,0,0,621,24248
2011,12,26,12,4,,,,-14,31,1036,1,cv,0.89,0,0,57,24249
2013,7,8,21,2,165,149,136,23,88,1003,25,SE,0.89,0.1,0.9,140,24250
2014,10,10,4,3,282,296,321,12,93,1022,13,NE,0.89,0,0,348,24251
2014,1,30,22,4,140,150,154,-5,74,1020,-1,SE,33.53,0,0,190,24252
2013,8,28,4,2,51,55,51,19,83,1001,22,SE,52.29,7.9,8.2,57,24253
2014,12,3,10,4,3,13,9,-23,18,1029,-2,NW,37.99,0,0,11,24254
2013,12,22,21,4,338,266,296,-12,62,1031,-6,cv,0.45,0,0,336,24255
2013,5,20,17,1,50,56,36,-3,13,997,27,SE,62.59,0,0,41,24256
2010,12,14,1,4,,,,-23,31,1034,-9,NE,25.93,0,0,17,24257
2015,11,29,12,3,278,,254,-3,64,1026,3,cv,0.89,0,0,245,24258
2010,4,7,12,1,,,,-4,23,1021,17,SE,8.05,0,0,118,24259
2015,7,18,9,2,39,45,31,20,88,1007,22,SE,1.79,0,0,34,24260
2013,8,22,20,2,125,91,109,20,69,1009,26,NW,1.79,0,0,123,24261
2010,8,18,23,2,,,,20,88,1011,22,NW,10.28,4,20.4,104,24262
2010,11,8,0,3,,,,-8,33,1023,7,NW,148.86,0,0,15,24263
2015,2,18,20,4,190,,155,-13,24,1030,6,SE,6.71,0,0,171,24264
2011,12,5,1,4,,,,-4,100,1031,-4,NW,0.89,0,0,324,24265
2012,4,14,15,1,,,,-6,9,1002,30,SE,25.92,0,0,36,24266
2011,11,10,11,3,,,,-5,28,1020,13,NW,28.17,0,0,47,24267
2010,5,13,22,1,,,,6,45,1017,18,SE,36.65,0,0,64,24268
2015,1,13,5,4,130,163,147,-10,73,1033,-6,cv,1.79,0,0,136,24269
2010,11,6,5,3,,,,1,86,1017,3,NW,7.16,0,0,147,24270
2010,11,14,19,3,,,,-8,58,1035,0,NW,207.49,0,0,12,24271
2014,9,2,23,3,3,14,10,17,88,1012,19,NW,3.58,0,0,10,24272
2014,7,19,18,2,51,52,47,22,46,1006,35,SE,21,0,0,53,24273
2015,1,22,23,4,202,227,174,-9,63,1021,-3,SE,3.57,0,0,235,24274
2010,9,20,2,3,,,,16,93,1011,17,SE,5.36,0,0,76,24275
2012,10,17,2,3,,,,-2,64,1024,4,cv,1.78,0,0,4,24276
2010,9,15,3,3,,,,18,82,1012,21,NE,0.89,0,0,374,24277
2010,5,12,23,1,,,,6,54,1018,15,SE,41.13,0,0,52,24278
2014,11,8,20,3,75,97,89,-1,74,1026,3,cv,3.57,0,0,94,24279
2011,7,22,20,2,,,,25,88,1002,27,cv,0.89,0,0,291,24280
2014,2,14,2,4,233,220,226,-11,73,1029,-7,NE,0.89,0,0,276,24281
2011,9,4,10,3,,,,18,65,1015,25,NE,1.79,0,0,76,24282
2012,11,2,14,3,,,,5,54,1018,14,SE,4.92,0,0,181,24283
2015,5,5,16,1,27,44,21,1,16,1002,29,cv,6.26,0,0,19,24284
2011,6,11,0,2,,,,18,82,1004,21,SE,7.15,0,0,122,24285
2012,1,25,7,4,,,,-21,60,1024,-15,cv,0.89,0,0,48,24286
2014,2,19,10,4,19,41,36,-13,31,1031,2,NW,8.05,0,0,58,24287
2011,8,30,15,2,,,,23,66,1007,30,SE,1.79,0,0,136,24288
2011,4,17,2,1,,,,-1,25,1007,19,NW,5.81,0,0,41,24289
2013,5,2,23,1,68,61,60,5,45,1013,17,SE,54.53,0,0,59,24290
2011,4,13,0,1,,,,1,43,1011,13,cv,0.89,0,0,186,24291
2013,2,7,16,4,8,,10,-23,21,1036,-4,NE,8.05,0,0,12,24292
2013,2,3,19,4,211,,196,-2,92,1018,-1,NW,1.79,0,0,219,24293
2015,2,11,2,4,226,231,227,-11,46,1016,-1,SE,3.58,0,0,190,24294
2010,4,12,4,1,,,,4,81,1015,7,NW,5.37,0.1,0.1,105,24295
2012,8,28,6,2,,,,22,100,1006,22,NW,1.79,0,0,83,24296
2015,7,25,7,2,99,90,88,21,83,1001,24,cv,1.34,0,0,72,24297
2013,3,7,17,1,206,180,195,-1,31,1002,16,SE,1.79,0,0,200,24298
2013,1,23,22,4,341,,341,-6,92,1021,-5,NW,1.79,0,0,398,24299
2010,2,6,16,4,,,,-12,46,1028,-2,SE,25.48,0,0,83,24300
2015,12,14,6,4,212,,279,0,100,1023,0,cv,0.89,0,0,305,24301
2015,3,26,18,1,84,87,84,-6,17,1025,19,SE,32.19,0,0,84,24302
2014,5,17,23,1,27,27,34,6,37,1011,21,SE,52.29,0,0,34,24303
2011,8,19,16,2,,,,17,48,1011,29,SE,21,0,0,42,24304
2015,3,1,22,1,74,61,56,-14,20,1016,7,SE,66.16,0,0,58,24305
2014,6,18,0,2,61,59,55,17,88,1004,19,NE,1.79,0,0,67,24306
2015,12,16,3,4,5,6,7,-15,36,1029,-2,NW,282.96,0,0,4,24307
2013,12,15,18,4,72,62,52,-20,20,1033,0,cv,1.78,0,0,60,24308
2015,8,14,19,2,33,42,29,21,69,1002,27,cv,2.23,0,0,45,24309
2013,1,8,0,4,,,,-14,72,1028,-10,NW,1.79,0,0,357,24310
2010,4,19,14,1,,,,6,48,1014,17,NE,36.65,0,0,27,24311
2011,4,9,15,1,,,,-7,10,1009,26,SE,15.2,0,0,102,24312
2015,2,10,14,4,98,75,85,-16,11,1014,13,SE,3.13,0,0,73,24313
2014,2,26,9,4,451,478,493,-2,64,1023,4,NW,2.67,0,0,512,24314
2011,6,7,1,2,,,,17,82,998,20,cv,0.89,0,0,167,24315
2011,9,29,21,3,,,,2,44,1021,14,NW,119.37,0,0,23,24316
2010,11,11,16,3,,,,-2,45,1010,9,NW,94.28,0,0,12,24317
2015,2,9,17,4,152,132,141,-19,15,1024,5,SE,11.18,0,0,134,24318
2012,6,17,21,2,,,,14,39,1000,29,cv,0.89,0,0,79,24319
2015,5,2,13,1,36,,37,12,49,1010,23,SE,3.13,0,0,34,24320
2012,9,5,7,3,,,,13,87,1018,15,cv,0.89,0,0,19,24321
2014,1,5,8,4,89,117,87,-8,73,1024,-4,NW,34.87,0,0,140,24322
2012,6,22,11,2,,,,20,73,1005,25,SE,11.18,0,0,110,24323
2010,7,20,13,2,,,,20,49,1003,32,cv,0.89,0,0,34,24324
2011,9,8,4,3,,,,18,88,1010,20,NW,16.09,0,0,13,24325
2010,1,20,21,4,,,,-18,32,1037,-4,NW,46.93,0,0,20,24326
2011,12,10,14,4,,,,-13,25,1027,5,NW,175.23,0,0,15,24327
2011,8,26,2,2,,,,21,100,1015,21,cv,0.89,0,0,126,24328
2011,1,31,19,4,,,,-20,15,1025,4,NW,64.36,0,0,61,24329
2012,6,25,6,2,,,,20,100,1005,20,NE,1.79,0,0,98,24330
2014,9,4,9,3,55,46,43,15,57,1006,24,cv,0.89,0,0,44,24331
2013,9,10,22,3,,72,48,12,67,1013,18,cv,0.89,0,0,110,24332
2014,6,28,3,2,37,49,31,13,60,1006,21,NW,12.07,0,0,28,24333
2015,7,27,2,2,98,86,91,22,78,1004,26,NE,2.68,0,0,93,24334
2015,8,15,15,2,7,10,3,12,26,1004,34,cv,3.13,0,0,7,24335
2012,12,2,13,4,,,,-5,86,1019,-3,cv,1.78,0,0,289,24336
2015,10,9,6,3,12,56,,2,75,1010,6,cv,1.79,,,49,24337
2010,9,10,19,3,,,,10,38,1006,25,NW,55,0,0,111,24338
2015,11,13,2,3,167,,173,6,,,7,cv,1.78,0,0,172,24339
2014,6,27,7,2,4,33,19,16,50,1008,27,NW,3.58,0,0,15,24340
2012,4,23,3,1,,,,13,82,1003,16,SE,1.79,0,0,188,24341
2013,8,20,7,2,133,105,153,20,78,1010,24,cv,0.89,0,0,120,24342
2014,6,16,12,2,198,216,191,20,69,1003,26,SE,4.92,0.3,0.3,196,24343
2010,9,17,22,3,,,,13,93,1015,14,NE,2.68,0.3,13.7,31,24344
2013,11,1,16,3,191,184,201,2,50,1024,12,SE,8.5,0,0,206,24345
2011,11,1,13,3,,,,12,82,1023,15,cv,1.78,0.2,0.2,343,24346
2015,7,20,13,2,108,87,87,23,74,1008,28,SE,6.71,0,0,66,24347
2013,4,30,20,1,35,57,31,-9,13,1013,20,cv,1.78,0,0,45,24348
2015,11,28,18,3,265,,255,-4,80,1029,-1,cv,2.67,0,0,274,24349
2010,11,9,19,3,,,,-3,64,1018,3,NE,1.78,0,0,111,24350
2013,1,6,4,4,,,,-18,66,1029,-13,NW,10.28,0,0,39,24351
2011,11,16,5,3,,,,2,93,1026,3,cv,0.89,0,0,177,24352
2011,11,1,14,3,,,,13,87,1022,15,cv,2.67,0,0,339,24353
2014,7,26,18,2,75,73,66,16,34,1007,34,SE,24.58,0,0,63,24354
2014,12,3,20,4,4,10,14,-22,19,1028,-2,NW,105.5,0,0,7,24355
2010,5,1,3,1,,,,1,61,1009,8,cv,1.78,0,0,82,24356
2014,5,4,18,1,25,10,16,-12,13,1017,16,NW,299.49,0,0,26,24357
2012,6,13,7,2,,,,14,64,1000,21,SE,1.79,0,0,130,24358
2010,6,3,8,2,,,,15,72,1019,20,cv,1.78,0,0,127,24359
2014,10,10,15,3,210,293,261,15,64,1021,22,SE,8.05,0,0,261,24360
2012,3,17,0,1,,,,3,93,1013,4,cv,0.89,0,0,250,24361
2010,2,17,18,4,,,,-22,21,1026,-3,NE,1.79,0,0,27,24362
2014,10,9,3,3,290,314,311,12,100,1018,12,NE,2.68,0,0,353,24363
2014,6,14,15,2,43,44,30,17,40,1005,32,cv,8.05,0,0,39,24364
2011,11,30,22,3,,,,-10,54,1037,-2,SE,1.79,0,0,99,24365
2014,1,13,0,4,74,53,60,-19,44,1034,-9,cv,0.89,0,0,75,24366
2010,2,4,14,4,,,,-22,16,1025,1,NE,1.79,0,0,61,24367
2014,4,19,9,1,74,61,61,4,50,1022,14,SE,7.15,0,0,69,24368
2013,8,30,17,2,12,6,12,5,23,1010,28,cv,0.89,0,0,13,24369
2012,8,17,21,2,,,,22,78,1007,26,SE,45.15,0,0,166,24370
2015,6,10,22,2,148,141,159,19,83,998,22,SE,5.81,0,0,138,24371
2011,1,17,6,4,,,,-22,39,1036,-11,NW,27.26,0,0,37,24372
2011,9,4,3,3,,,,18,100,1014,18,NW,0.89,0,0,160,24373
2013,8,20,1,2,67,67,69,19,78,1010,23,SE,8.05,0,0,70,24374
2014,1,3,0,4,184,198,189,-9,50,1018,0,NW,7.15,0,0,220,24375
2011,1,20,17,4,,,,-22,21,1028,-3,SE,3.58,0,0,59,24376
2012,10,30,15,3,,,,-9,20,1018,13,SE,34.42,0,0,40,24377
2013,2,28,16,4,36,,26,-20,13,1016,6,NW,60.35,0,0,17,24378
2010,5,15,20,1,,,,10,41,1012,24,SE,16.09,0,0,122,24379
2010,2,27,23,4,,,,-5,74,1020,-1,SE,0.89,0,0,126,24380
2011,9,28,10,3,,,,16,77,1015,20,cv,2.67,0,0,282,24381
2011,2,27,22,4,,,,-8,68,1028,-3,NW,3.13,0,0,29,24382
2012,9,1,16,3,,,,22,94,1009,23,NW,3.13,0,0,126,24383
2010,5,30,9,1,,,,10,38,1007,25,NW,12.07,0,0,23,24384
2012,11,24,15,3,,,,-9,33,1018,6,SE,3.13,0,0,118,24385
2013,3,15,0,1,138,197,168,-3,69,1024,2,cv,0.89,0,0,195,24386
2014,7,27,21,2,91,87,77,19,54,1005,29,SE,43.37,0,0,83,24387
2014,11,27,3,3,86,163,117,-7,38,1023,6,NE,4.92,0,0,98,24388
2010,1,13,12,4,,,,-21,34,1031,-8,NW,270.89,0,0,49,24389
2010,9,20,9,3,,,,15,77,1013,19,NW,5.37,0,0,121,24390
2014,3,9,11,1,126,117,132,-10,30,1028,6,cv,0.89,0,0,145,24391
2012,6,23,4,2,,,,20,94,1002,21,NW,1.79,0,0,181,24392
2013,1,30,2,4,235,,244,-5,92,1027,-4,SE,29.08,0,0,282,24393
2012,5,23,22,1,,,,5,35,1010,21,cv,0.89,0,0,49,24394
2011,11,3,3,3,,,,7,76,1028,11,SE,0.89,0,0,34,24395
2011,10,17,11,3,,,,-3,23,1025,18,SE,3.13,0,0,9,24396
2015,7,16,13,2,37,33,26,19,69,1007,25,NW,19.22,0,0,32,24397
2013,8,17,2,2,164,221,142,25,83,998,28,NE,0.89,0,0,113,24398
2011,3,24,13,1,,,,-18,11,1026,11,NW,142.6,0,0,15,24399
2015,8,2,7,2,45,49,42,23,100,1003,23,NE,1.79,0,0,51,24400
2013,9,14,12,3,56,37,55,16,48,1008,28,cv,1.79,0,0,39,24401
2012,5,25,5,1,,,,6,54,1011,15,NE,1.79,0,0,30,24402
2011,12,4,5,4,,,,-6,85,1028,-4,NE,0.89,0,0,250,24403
2012,12,3,20,4,,,,-18,26,1025,-1,NW,113.54,0,0,27,24404
2011,1,28,4,4,,,,-21,37,1040,-9,NW,25.04,0,0,20,24405
2014,5,24,0,1,100,95,92,15,50,1008,26,SE,15.2,0,0,92,24406
2013,4,17,1,1,45,63,43,1,61,1013,8,SE,44.7,0,0,52,24407
2011,4,20,19,1,,,,7,45,1006,19,SE,21.47,0,0,156,24408
2013,11,7,8,3,10,21,29,-7,38,1023,6,cv,0.89,0,0,20,24409
2013,12,24,2,4,236,362,261,-15,61,1036,-9,NW,0.89,0,0,417,24410
2014,9,6,6,3,141,143,107,20,94,1012,21,SE,8.05,0,0,142,24411
2015,7,24,21,2,79,66,63,22,83,1002,25,cv,0.89,0,0,58,24412
2011,5,16,18,1,,,,1,19,1008,26,SE,34.86,0,0,35,24413
2014,4,12,10,1,122,233,176,-3,25,1018,17,cv,0.89,0,0,187,24414
2014,6,3,7,2,22,25,30,14,56,1009,23,NW,7.15,0,0,29,24415
2014,8,7,11,2,56,48,43,14,37,1010,30,cv,0.89,0,0,48,24416
2013,8,13,8,2,75,139,107,23,78,1006,27,cv,0.89,0,0,76,24417
2011,8,8,18,2,,,,24,62,998,32,SE,8.05,0,0,97,24418
2015,1,27,15,4,9,16,12,-21,18,1035,0,NE,15.19,0,0,14,24419
2011,1,29,10,4,,,,-23,26,1038,-7,NE,6.26,0,0,27,24420
2014,2,19,11,4,11,28,20,-15,25,1030,3,NW,9.84,0,0,38,24421
2011,12,8,20,4,,,,-18,32,1041,-4,NW,96.54,0,0,7,24422
2012,11,8,2,3,,,,-4,55,1019,4,NW,97.02,0,0,27,24423
2015,9,23,14,3,30,,35,15,50,1008,26,cv,2.68,0,0,24,24424
2010,8,23,1,2,,,,18,88,1014,20,cv,1.78,0,0,57,24425
2014,11,29,1,3,198,258,230,-2,86,1021,0,cv,0.89,0,0,248,24426
2012,9,30,6,3,,,,6,87,1019,8,NW,8.05,0,0,29,24427
2010,11,7,5,3,,,,5,81,1015,8,cv,1.78,0,0,20,24428
2012,4,28,2,1,,,,-12,16,1010,13,NE,12.06,0,0,107,24429
2011,2,16,11,4,,,,-8,58,1023,-1,cv,2.67,0,0,281,24430
2015,2,16,2,4,283,262,236,-7,63,1019,-1,SE,29.96,0,0,240,24431
2011,11,5,12,3,,,,5,66,1028,11,cv,0.89,0,0,32,24432
2010,10,30,2,3,,,,1,80,1027,4,NW,10.73,0,0,69,24433
2011,6,17,3,2,,,,17,77,1008,21,cv,0.89,0,0,106,24434
2010,11,12,13,3,,,,-5,79,1016,-1,NW,155.09,0,0,77,24435
2010,2,9,7,4,,,,-5,92,1023,-4,cv,1.34,0,0,193,24436
2011,7,18,22,2,,,,22,83,1003,25,cv,1.34,0,0,157,24437
2010,2,26,2,4,,,,-6,63,1021,0,SE,71.53,0,0,45,24438
2012,7,10,15,2,,,,25,66,993,32,SE,10.28,0,0,63,24439
2012,8,5,8,2,,,,25,94,1011,26,NE,1.79,0,0,51,24440
2015,6,28,1,2,123,98,114,20,73,1007,25,cv,1.78,0,0,81,24441
2012,5,29,6,1,,,,14,56,1010,23,SE,19.23,0,0,94,24442
2014,12,13,14,4,31,47,41,-19,15,1027,5,cv,0.89,0,0,41,24443
2015,6,16,6,2,139,140,135,17,73,1005,22,NE,2.68,0,0,130,24444
2015,4,16,3,1,27,38,30,-16,11,1011,14,NW,115.32,,,59,24445
2011,12,20,14,4,,,,-16,23,1026,3,NW,1.79,0,0,85,24446
2012,7,28,6,2,,,,24,94,1004,25,SE,9.84,0,0,94,24447
2014,6,24,22,2,71,70,58,16,50,1004,27,SE,34.41,0,0,54,24448
2012,3,23,5,1,,,,1,93,1015,2,SE,64.81,0,0,56,24449
2012,3,17,11,1,,,,3,100,1013,3,SE,16.1,0,0,173,24450
2011,2,23,4,4,,,,-5,86,1017,-3,NE,0.89,0,0,415,24451
2013,3,22,12,1,60,53,57,-9,28,1019,8,SE,8.94,0,0,62,24452
2011,1,6,23,4,,,,-19,37,1038,-7,NW,429.57,0,0,18,24453
2010,9,20,19,3,,,,15,88,1013,17,NE,13.86,1,1.6,35,24454
2010,11,8,22,3,,,,-11,32,1026,4,NE,6.71,0,0,13,24455
2012,11,8,20,3,,,,1,80,1020,4,cv,2.68,0,0,102,24456
2014,6,6,6,2,80,83,80,17,73,1005,22,cv,0.89,0,0,87,24457
2014,8,19,9,2,136,130,115,19,61,1013,27,NW,4.92,0,0,97,24458
2015,1,19,7,4,19,49,41,-15,45,1027,-5,cv,0.89,0,0,41,24459
2014,3,12,18,1,9,25,14,-24,7,1023,9,SE,1.79,0,0,20,24460
2011,5,10,4,1,,,,7,58,1008,15,cv,1.78,0,0,24,24461
2011,2,17,19,4,,,,-8,41,1025,4,SE,8.04,0,0,188,24462
2012,4,3,0,1,,,,-10,26,1021,8,NW,27.72,0,0,10,24463
2015,12,9,6,4,240,,256,1,93,1026,2,NW,13.42,0,0,240,24464
2010,4,12,15,1,,,,-14,18,1018,9,NW,84.49,0,0,31,24465
2014,11,2,3,3,3,4,4,-12,21,1022,9,NW,120.69,0,0,6,24466
2015,9,20,16,3,95,,91,16,50,1010,27,SE,22.8,0,0,75,24467
2010,1,21,23,4,,,,-18,48,1035,-9,NW,3.58,0,0,35,24468
2014,4,1,19,1,65,56,76,-4,17,1009,22,SE,24.58,0,0,65,24469
2011,3,30,13,1,,,,-6,15,1020,21,SE,4.02,0,0,104,24470
2013,7,18,5,2,175,192,164,22,88,1005,24,cv,0.89,0,0,150,24471
2011,11,26,18,3,,,,-4,59,1020,3,cv,0.89,0,0,271,24472
2012,8,30,23,2,,,,24,88,1009,26,SE,2.67,0,0,194,24473
2014,8,3,13,2,133,97,93,24,56,1000,34,cv,3.12,0,0,95,24474
2015,12,30,11,4,11,11,14,-11,30,1031,5,NW,16.09,0,0,13,24475
2011,2,25,17,4,,,,-11,30,1030,5,SE,14.76,0,0,44,24476
2014,4,15,20,1,44,41,43,-6,20,1019,17,SE,58.55,0,0,54,24477
2014,1,11,9,4,54,76,76,-18,41,1032,-7,cv,0.89,0,0,87,24478
2011,11,28,18,3,,,,0,70,1028,5,SE,25.48,0,0,64,24479
2012,9,22,22,3,,,,15,68,1012,21,SE,6.26,0,0,129,24480
2013,1,31,3,4,147,,189,-4,86,1026,-2,NW,1.78,0,0,181,24481
2015,7,22,0,2,52,45,44,22,94,1005,23,SE,2.68,0,0,49,24482
2012,2,18,15,4,,,,-22,12,1028,4,NW,30.39,0,0,40,24483
2014,11,10,16,3,61,77,80,-6,22,1019,15,SE,11.18,0,0,79,24484
2015,5,22,18,1,49,41,44,9,28,1006,29,SE,14.3,0,0,47,24485
2015,1,21,14,4,8,3,9,-20,13,1027,6,NW,4.92,0,0,13,24486
2012,10,25,21,3,,,,9,93,1018,10,SE,0.89,0,0,301,24487
2012,11,11,8,3,,,,-12,32,1013,3,NW,132.3,0,0,11,24488
2011,2,15,19,4,,,,-7,68,1025,-2,NE,3.58,0,0,301,24489
2010,11,10,4,3,,,,-4,86,1019,-2,NW,8.04,0,0,94,24490
2014,10,7,10,3,65,82,74,7,58,1021,15,NE,3.58,0,0,82,24491
2010,4,2,5,1,,,,-12,32,1019,3,NW,10.28,0,0,40,24492
2012,6,12,7,2,,,,10,46,997,22,NW,9.39,0,0,13,24493
2015,1,21,18,4,16,6,13,-16,21,1028,4,NW,18.33,0,0,20,24494
2013,8,27,23,2,31,34,35,19,73,1005,24,SE,32.18,0,0,33,24495
2012,8,9,20,2,,,,21,65,1006,28,SE,16.54,0,0,38,24496
2012,4,6,7,1,,,,-3,45,1018,8,NE,0.89,0,0,44,24497
2012,3,24,22,1,,,,-11,26,1021,7,SE,0.89,0,0,45,24498
2011,1,29,3,4,,,,-25,26,1037,-9,NW,108.19,0,0,4,24499
2010,4,24,10,1,,,,-1,27,1019,18,SE,6.71,0,0,122,24500
2011,12,23,10,4,,,,-12,42,1027,-1,NW,4.92,0,0,70,24501
2015,7,20,7,2,100,81,77,21,94,1008,22,NE,4.92,0,0,75,24502
2011,10,20,18,3,,,,12,82,1020,15,NW,1.79,0,0,298,24503
2010,9,15,12,3,,,,20,58,1011,29,SE,7.6,0,0,215,24504
2010,5,14,0,1,,,,7,55,1017,16,SE,41.57,0,0,65,24505
2014,5,4,21,1,32,22,20,-8,25,1019,11,NE,1.79,0,0,46,24506
2010,5,24,5,1,,,,10,67,1000,16,NW,1.79,0,0,47,24507
2014,6,26,13,2,90,63,,19,43,1002,33,cv,8.93,0,0,62,24508
